year,month,close
1996,1,389.15
1996,2,409.1
1996,3,398.35
1996,4,394.2
1996,5,392.3
1996,6,390.7
1996,7,381.55
1996,8,386.25
1996,9,386.55
1996,10,378.65
1996,11,377.6
1996,12,370.75
