year,month,close
2011,1,1388.5
2011,2,1331.5
2011,3,1420.75
2011,4,1418.0
2011,5,1540.25
2011,6,1533.75
2011,7,1483.0
2011,8,1623.0
2011,9,1821.0
2011,10,1655.5
2011,11,1699.0
2011,12,1752.0
